"Image.File"	"Carbonate.sand"	"Coral.rubble"	"Indeterminate"	"Senile.coral.reef"
"5206"	"f021/wlh2_021707.jpg"	0.078	0.632	0	0.29
"5207"	"f021/wlh2_021355.jpg"	0.012	0.332	0	0.656
"5208"	"f021/wlh2_021615.jpg"	0.818	0.09	0	0.092
"5209"	"f021/wlh2_021154.jpg"	0.006	0.112	0	0.882
"5210"	"f021/wlh2_021413.jpg"	0.026	0.512	0	0.462
"5211"	"f021/wlh2_021557.jpg"	0.04	0.866	0	0.094
"5212"	"f021/wlh2_021027.jpg"	0.018	0.412	0	0.57
"5213"	"f021/wlh2_021911.jpg"	0.11	0.4	0.006	0.484
"5214"	"f021/wlh2_021138.jpg"	0.02	0.334	0.004	0.642
"5215"	"f021/wlh2_021962.jpg"	0.07	0.318	0.012	0.6
"5216"	"f021/wlh2_021934.jpg"	0.094	0.576	0.002	0.328
"5217"	"f021/wlh2_021526.jpg"	0.712	0.138	0.014	0.136
"5218"	"f021/wlh2_021086.jpg"	0.004	0.126	0	0.87
"5219"	"f021/wlh2_021764.jpg"	0.04	0.282	0	0.678
"5220"	"f021/wlh2_021011.jpg"	0.032	0.536	0	0.432
"5221"	"f021/wlh2_021669.jpg"	0.078	0.336	0	0.586
"5222"	"f021/wlh2_021620.jpg"	0.228	0.452	0	0.32
"5223"	"f021/wlh2_021097.jpg"	0.006	0.406	0	0.588
"5224"	"f021/wlh2_021361.jpg"	0.082	0.728	0	0.19
"5225"	"f021/wlh2_021949.jpg"	0.194	0.308	0	0.498
"5226"	"f021/wlh2_021275.jpg"	0.008	0.132	0.006	0.854
"5227"	"f021/wlh2_021715.jpg"	0.732	0.118	0	0.15
"5228"	"f021/wlh2_021073.jpg"	0.018	0.352	0	0.63
"5229"	"f021/wlh2_021237.jpg"	0.506	0.352	0.004	0.138
"5230"	"f021/wlh2_021501.jpg"	0.072	0.728	0.002	0.198
"5231"	"f021/wlh2_021779.jpg"	0.004	0.096	0	0.9
"5232"	"f021/wlh2_021943.jpg"	0.046	0.214	0.002	0.738
"5233"	"f021/wlh2_021112.jpg"	0.154	0.69	0	0.156
"5234"	"f021/wlh2_021165.jpg"	0.204	0.306	0.002	0.488
"5235"	"f021/wlh2_021298.jpg"	0.034	0.774	0	0.192
"5236"	"f021/wlh2_021967.jpg"	0.082	0.434	0	0.484
"5237"	"f021/wlh2_021684.jpg"	0.014	0.504	0	0.482
"5238"	"f021/wlh2_021177.jpg"	0.004	0.198	0	0.798
"5239"	"f021/wlh2_021272.jpg"	0.078	0.476	0	0.446
"5240"	"f021/wlh2_021511.jpg"	0.04	0.91	0	0.05
"5241"	"f021/wlh2_021318.jpg"	0.006	0.862	0	0.132
"5242"	"f021/wlh2_021907.jpg"	0.004	0.112	0	0.884
"5243"	"f021/wlh2_021266.jpg"	0.044	0.332	0.002	0.622
"5244"	"f021/wlh2_021012.jpg"	0.03	0.44	0	0.53
"5245"	"f021/wlh2_021668.jpg"	0.09	0.228	0.002	0.68
"5246"	"f021/wlh2_021867.jpg"	0.02	0.916	0	0.064
"5247"	"f021/wlh2_021239.jpg"	0.254	0.372	0.002	0.372
"5248"	"f021/wlh2_021292.jpg"	0.102	0.326	0	0.572
"5249"	"f021/wlh2_021868.jpg"	0.094	0.696	0.004	0.206
"5250"	"f021/wlh2_021964.jpg"	0.006	0.114	0.002	0.878
"5251"	"f021/wlh2_021788.jpg"	0.028	0.492	0	0.48
"5252"	"f021/wlh2_021997.jpg"	0.078	0.228	0.008	0.686
"5253"	"f021/wlh2_021738.jpg"	0.012	0.274	0	0.714
"5254"	"f021/wlh2_021136.jpg"	0.002	0.228	0.002	0.768
"5255"	"f021/wlh2_021704.jpg"	0.21	0.534	0	0.256
"5256"	"f021/wlh2_021677.jpg"	0.194	0.614	0.002	0.19
"5257"	"f021/wlh2_021280.jpg"	0.056	0.304	0	0.64
"5258"	"f021/wlh2_021189.jpg"	0.05	0.082	0	0.868
"5259"	"f021/wlh2_021651.jpg"	0.062	0.546	0	0.392
"5260"	"f021/wlh2_021099.jpg"	0.012	0.4	0	0.588
"5261"	"f021/wlh2_021780.jpg"	0.01	0.65	0	0.34
"5262"	"f021/wlh2_021985.jpg"	0.032	0.442	0	0.526
"5263"	"f021/wlh2_021004.jpg"	0	0.538	0	0.462
"5264"	"f021/wlh2_021231.jpg"	0.342	0.372	0	0.286
"5265"	"f021/wlh2_021406.jpg"	0.004	0.294	0.004	0.698
"5266"	"f021/wlh2_021711.jpg"	0.014	0.784	0	0.202
"5267"	"f021/wlh2_021377.jpg"	0.022	0.956	0	0.022
"5268"	"f021/wlh2_021988.jpg"	0.014	0.482	0	0.504
"5269"	"f021/wlh2_021803.jpg"	0.474	0.13	0	0.396
"5270"	"f021/wlh2_021691.jpg"	0.822	0.13	0	0.048
"5271"	"f021/wlh2_021009.jpg"	0.028	0.562	0	0.41
"5272"	"f021/wlh2_021635.jpg"	0.01	0.312	0.002	0.676
"5273"	"f021/wlh2_021991.jpg"	0.038	0.478	0.002	0.482
"5274"	"f021/wlh2_021801.jpg"	0.116	0.19	0	0.694
"5275"	"f021/wlh2_021626.jpg"	0.766	0.108	0	0.126
"5276"	"f021/wlh2_021649.jpg"	0.13	0.322	0.008	0.54
"5277"	"f021/wlh2_021937.jpg"	0.162	0.304	0.002	0.532
"5278"	"f021/wlh2_021630.jpg"	0.264	0.476	0	0.26
"5279"	"f021/wlh2_021800.jpg"	0.252	0.31	0.002	0.436
"5280"	"f021/wlh2_021366.jpg"	0.336	0.462	0	0.202
"5281"	"f021/wlh2_021754.jpg"	0.228	0.41	0	0.362
"5282"	"f021/wlh2_021273.jpg"	0.064	0.378	0	0.558
"5283"	"f021/wlh2_021890.jpg"	0.032	0.106	0.004	0.858
"5284"	"f021/wlh2_021349.jpg"	0.046	0.124	0	0.83
"5285"	"f021/wlh2_021969.jpg"	0.01	0.154	0	0.836
"5286"	"f021/wlh2_021978.jpg"	0.004	0.322	0.002	0.672
"5287"	"f021/wlh2_021124.jpg"	0.154	0.414	0	0.432
"5288"	"f021/wlh2_021703.jpg"	0.072	0.54	0	0.388
"5289"	"f021/wlh2_021760.jpg"	0.018	0.244	0	0.738
"5290"	"f021/wlh2_021728.jpg"	0.322	0.506	0	0.172
"5291"	"f021/wlh2_021111.jpg"	0.152	0.7	0.002	0.146
"5292"	"f021/wlh2_021763.jpg"	0.006	0.112	0	0.882
"5293"	"f021/wlh2_021929.jpg"	0.134	0.382	0.002	0.482
"5294"	"f021/wlh2_021505.jpg"	0.118	0.462	0.016	0.404
"5295"	"f021/wlh2_021284.jpg"	0.072	0.418	0	0.51
"5296"	"f021/wlh2_021748.jpg"	0.254	0.23	0	0.516
"5297"	"f021/wlh2_021664.jpg"	0.05	0.272	0.012	0.666
"5298"	"f021/wlh2_021350.jpg"	0.162	0.256	0	0.582
"5299"	"f021/wlh2_021639.jpg"	0.202	0.19	0.002	0.606
"5300"	"f021/wlh2_021994.jpg"	0.008	0.136	0.002	0.854
"5301"	"f021/wlh2_021893.jpg"	0.046	0.156	0	0.798
"5302"	"f021/wlh2_021931.jpg"	0.204	0.436	0.002	0.358
"5303"	"f021/wlh2_021534.jpg"	0.074	0.42	0.032	0.474
"5304"	"f021/wlh2_021942.jpg"	0.07	0.274	0	0.656
"5305"	"f021/wlh2_021068.jpg"	0.034	0.234	0	0.732
"5306"	"f021/wlh2_021794.jpg"	0.028	0.462	0	0.51
"5307"	"f021/wlh2_021080.jpg"	0.016	0.236	0.002	0.746
"5308"	"f021/wlh2_021123.jpg"	0.054	0.772	0	0.174
"5309"	"f021/wlh2_021062.jpg"	0.062	0.356	0	0.582
"5310"	"f021/wlh2_021633.jpg"	0.082	0.516	0	0.402
"5311"	"f021/wlh2_021826.jpg"	0.314	0.348	0	0.338
"5312"	"f021/wlh2_021734.jpg"	0.084	0.316	0	0.6
"5313"	"f021/wlh2_021185.jpg"	0.022	0.554	0	0.424
"5314"	"f021/wlh2_021267.jpg"	0.11	0.278	0	0.612
"5315"	"f021/wlh2_021270.jpg"	0.062	0.242	0	0.696
"5316"	"f021/wlh2_021690.jpg"	0.724	0.16	0	0.116
"5317"	"f021/wlh2_021371.jpg"	0.03	0.89	0	0.08
"5318"	"f021/wlh2_021268.jpg"	0.1	0.312	0	0.588
"5319"	"f021/wlh2_021388.jpg"	0.07	0.374	0.006	0.55
"5320"	"f021/wlh2_021096.jpg"	0.032	0.214	0	0.754
"5321"	"f021/wlh2_021705.jpg"	0.432	0.416	0	0.152
"5322"	"f021/wlh2_021191.jpg"	0.14	0.438	0.02	0.402
"5323"	"f021/wlh2_021182.jpg"	0.018	0.692	0	0.29
"5324"	"f021/wlh2_021605.jpg"	0.224	0.588	0	0.188
"5325"	"f021/wlh2_021317.jpg"	0.012	0.234	0	0.754
"5326"	"f021/wlh2_021314.jpg"	0.09	0.486	0.022	0.402
"5327"	"f021/wlh2_021061.jpg"	0.062	0.452	0.002	0.484
"5328"	"f021/wlh2_021544.jpg"	0.06	0.814	0	0.126
"5329"	"f021/wlh2_021041.jpg"	0.016	0.404	0	0.58
"5330"	"f021/wlh2_021755.jpg"	0.366	0.272	0	0.362
"5331"	"f021/wlh2_021995.jpg"	0.004	0.436	0	0.56
"5332"	"f021/wlh2_021585.jpg"	0.03	0.568	0	0.402
"5333"	"f021/wlh2_021283.jpg"	0.266	0.398	0	0.336
"5334"	"f021/wlh2_021211.jpg"	0.03	0.558	0	0.412
"5335"	"f021/wlh2_021590.jpg"	0.22	0.214	0	0.566
"5336"	"f021/wlh2_021127.jpg"	0.04	0.672	0	0.288
"5337"	"f021/wlh2_021172.jpg"	0.028	0.676	0.004	0.292
"5338"	"f021/wlh2_021163.jpg"	0.332	0.286	0.022	0.36
"5339"	"f021/wlh2_021497.jpg"	0.016	0.886	0	0.098
"5340"	"f021/wlh2_021777.jpg"	0.006	0.328	0	0.666
"5341"	"f021/wlh2_021533.jpg"	0.012	0.686	0	0.302
"5342"	"f021/wlh2_021359.jpg"	0.082	0.748	0	0.17
"5343"	"f021/wlh2_021674.jpg"	0.35	0.402	0	0.248
"5344"	"f021/wlh2_021281.jpg"	0.212	0.296	0	0.492
"5345"	"f021/wlh2_021145.jpg"	0.006	0.682	0.002	0.31
"5346"	"f021/wlh2_021592.jpg"	0.208	0.56	0	0.232
"5347"	"f021/wlh2_021952.jpg"	0.296	0.59	0.006	0.108
"5348"	"f021/wlh2_021599.jpg"	0.112	0.656	0	0.232
"5349"	"f021/wlh2_021028.jpg"	0.004	0.564	0	0.432
"5350"	"f021/wlh2_021916.jpg"	0.004	0.51	0	0.486
"5351"	"f021/wlh2_021222.jpg"	0.074	0.382	0.068	0.476
"5352"	"f021/wlh2_021227.jpg"	0.02	0.642	0.004	0.334
"5353"	"f021/wlh2_021858.jpg"	0.192	0.366	0	0.442
"5354"	"f021/wlh2_021116.jpg"	0.014	0.838	0.002	0.146
"5355"	"f021/wlh2_021024.jpg"	0.072	0.502	0	0.426
"5356"	"f021/wlh2_021739.jpg"	0.006	0.048	0	0.946
"5357"	"f021/wlh2_021663.jpg"	0.036	0.312	0.01	0.642
"5358"	"f021/wlh2_021554.jpg"	0.19	0.534	0.004	0.272
"5359"	"f021/wlh2_021090.jpg"	0.15	0.224	0.002	0.624
"5360"	"f021/wlh2_021863.jpg"	0.272	0.54	0.004	0.184
"5361"	"f021/wlh2_021844.jpg"	0.05	0.414	0	0.536
"5362"	"f021/wlh2_021430.jpg"	0.294	0.598	0.002	0.106
"5363"	"f021/wlh2_021339.jpg"	0.092	0.81	0	0.098
"5364"	"f021/wlh2_021591.jpg"	0.182	0.57	0	0.248
"5365"	"f021/wlh2_021700.jpg"	0.81	0.124	0	0.066
"5366"	"f021/wlh2_021786.jpg"	0.018	0.288	0	0.694
"5367"	"f021/wlh2_021291.jpg"	0.044	0.4	0	0.556
"5368"	"f021/wlh2_021671.jpg"	0.124	0.328	0	0.548
"5369"	"f021/wlh2_021896.jpg"	0.012	0.2	0	0.788
"5370"	"f021/wlh2_021855.jpg"	0.172	0.286	0.002	0.54
"5371"	"f021/wlh2_021629.jpg"	0.156	0.336	0	0.508
"5372"	"f021/wlh2_021243.jpg"	0.026	0.484	0.002	0.488
"5373"	"f021/wlh2_021583.jpg"	0.108	0.452	0	0.44
"5374"	"f021/wlh2_021313.jpg"	0.016	0.56	0	0.424
"5375"	"f021/wlh2_021143.jpg"	0.004	0.686	0	0.31
"5376"	"f021/wlh2_021374.jpg"	0.086	0.81	0	0.104
"5377"	"f021/wlh2_021819.jpg"	0.314	0.362	0	0.324
"5378"	"f021/wlh2_021254.jpg"	0.028	0.372	0	0.6
"5379"	"f021/wlh2_021500.jpg"	0.012	0.856	0.002	0.13
"5380"	"f021/wlh2_021595.jpg"	0.33	0.486	0	0.184
"5381"	"f021/wlh2_021548.jpg"	0.082	0.806	0	0.112
"5382"	"f021/wlh2_021135.jpg"	0.048	0.464	0.002	0.486
"5383"	"f021/wlh2_021699.jpg"	0.432	0.256	0	0.312
"5384"	"f021/wlh2_021852.jpg"	0.066	0.604	0	0.33
"5385"	"f021/wlh2_021074.jpg"	0.008	0.636	0	0.356
"5386"	"f021/wlh2_021403.jpg"	0.002	0.1	0	0.898
"5387"	"f021/wlh2_021974.jpg"	0.026	0.202	0.006	0.766
"5388"	"f021/wlh2_021900.jpg"	0.026	0.188	0.002	0.784
"5389"	"f021/wlh2_021627.jpg"	0.514	0.322	0	0.164
"5390"	"f021/wlh2_021311.jpg"	0.036	0.712	0	0.252
"5391"	"f021/wlh2_021709.jpg"	0.03	0.83	0.002	0.138
"5392"	"f021/wlh2_021864.jpg"	0.094	0.836	0.002	0.068
"5393"	"f021/wlh2_021126.jpg"	0.07	0.428	0.002	0.5
"5394"	"f021/wlh2_021378.jpg"	0.058	0.904	0	0.038
"5395"	"f021/wlh2_021494.jpg"	0.066	0.768	0.004	0.162
"5396"	"f021/wlh2_021050.jpg"	0.026	0.536	0	0.438
"5397"	"f021/wlh2_021642.jpg"	0.596	0.144	0	0.26
"5398"	"f021/wlh2_021332.jpg"	0.5	0.326	0.006	0.168
"5399"	"f021/wlh2_021423.jpg"	0.042	0.242	0	0.716
"5400"	"f021/wlh2_021609.jpg"	0.206	0.248	0.006	0.54
"5401"	"f021/wlh2_021507.jpg"	0.086	0.654	0.004	0.256
"5402"	"f021/wlh2_021682.jpg"	0.02	0.64	0	0.34
"5403"	"f021/wlh2_021515.jpg"	0.532	0.394	0	0.074
"5404"	"f021/wlh2_021351.jpg"	0.01	0.218	0	0.772
"5405"	"f021/wlh2_021842.jpg"	0.258	0.296	0.002	0.444
"5406"	"f021/wlh2_021146.jpg"	0.078	0.496	0.024	0.402
"5407"	"f021/wlh2_021269.jpg"	0.102	0.286	0	0.612
"5408"	"f021/wlh2_021290.jpg"	0.08	0.296	0	0.624
"5409"	"f021/wlh2_021752.jpg"	0.106	0.11	0	0.784
"5410"	"f021/wlh2_021647.jpg"	0.16	0.456	0	0.384
"5411"	"f021/wlh2_021392.jpg"	0.022	0.166	0.002	0.81
"5412"	"f021/wlh2_021122.jpg"	0.282	0.292	0	0.426
"5413"	"f021/wlh2_021328.jpg"	0.298	0.59	0	0.112
"5414"	"f021/wlh2_021726.jpg"	0.402	0.476	0.006	0.116
"5415"	"f021/wlh2_021698.jpg"	0.25	0.458	0.002	0.29
"5416"	"f021/wlh2_021889.jpg"	0.006	0.222	0	0.772
"5417"	"f021/wlh2_021432.jpg"	0.152	0.706	0	0.142
"5418"	"f021/wlh2_021571.jpg"	0.09	0.784	0.002	0.124
"5419"	"f021/wlh2_021040.jpg"	0.016	0.542	0.002	0.44
"5420"	"f021/wlh2_021078.jpg"	0.018	0.342	0	0.64
"5421"	"f021/wlh2_021611.jpg"	0.078	0.318	0	0.604
"5422"	"f021/wlh2_021897.jpg"	0.038	0.34	0	0.622
"5423"	"f021/wlh2_021616.jpg"	0.174	0.318	0	0.508
"5424"	"f021/wlh2_021970.jpg"	0.004	0.21	0.004	0.782
"5425"	"f021/wlh2_021697.jpg"	0.74	0.112	0	0.148
"5426"	"f021/wlh2_021918.jpg"	0.016	0.31	0	0.674
"5427"	"f021/wlh2_021326.jpg"	0.66	0.274	0	0.066
"5428"	"f021/wlh2_021810.jpg"	0.27	0.178	0	0.552
"5429"	"f021/wlh2_021000.jpg"	0.012	0.59	0	0.398
"5430"	"f021/wlh2_021990.jpg"	0.038	0.43	0.002	0.53
"5431"	"f021/wlh2_021198.jpg"	0.148	0.042	0.01	0.8
"5432"	"f021/wlh2_021015.jpg"	0.012	0.196	0	0.792
"5433"	"f021/wlh2_021831.jpg"	0.006	0.586	0	0.408
"5434"	"f021/wlh2_021188.jpg"	0.136	0.178	0	0.686
"5435"	"f021/wlh2_021069.jpg"	0.064	0.426	0.016	0.494
"5436"	"f021/wlh2_021555.jpg"	0.128	0.656	0.006	0.21
"5437"	"f021/wlh2_021141.jpg"	0.014	0.408	0	0.578
"5438"	"f021/wlh2_021876.jpg"	0.006	0.442	0	0.552
"5439"	"f021/wlh2_021930.jpg"	0.138	0.494	0	0.368
"5440"	"f021/wlh2_021944.jpg"	0.03	0.35	0	0.62
"5441"	"f021/wlh2_021785.jpg"	0.024	0.13	0	0.846
"5442"	"f021/wlh2_021729.jpg"	0.598	0.314	0.002	0.086
"5443"	"f021/wlh2_021453.jpg"	0.042	0.566	0.002	0.39
"5444"	"f021/wlh2_021014.jpg"	0.278	0.468	0.002	0.252
"5445"	"f021/wlh2_021089.jpg"	0.118	0.232	0.004	0.646
"5446"	"f021/wlh2_021002.jpg"	0.034	0.172	0.002	0.792
"5447"	"f021/wlh2_021977.jpg"	0.02	0.266	0	0.714
"5448"	"f021/wlh2_021450.jpg"	0.05	0.444	0	0.506
"5449"	"f021/wlh2_021064.jpg"	0.028	0.106	0.004	0.862
"5450"	"f021/wlh2_021830.jpg"	0.096	0.314	0	0.59
"5451"	"f021/wlh2_021431.jpg"	0.132	0.678	0	0.19
"5452"	"f021/wlh2_021183.jpg"	0.056	0.378	0	0.566
"5453"	"f021/wlh2_021856.jpg"	0.144	0.416	0	0.44
"5454"	"f021/wlh2_021696.jpg"	0.678	0.168	0	0.154
"5455"	"f021/wlh2_021685.jpg"	0.016	0.108	0	0.876
"5456"	"f021/wlh2_021162.jpg"	0.2	0.244	0.002	0.554
"5457"	"f021/wlh2_021613.jpg"	0.056	0.396	0	0.548
"5458"	"f021/wlh2_021297.jpg"	0.028	0.562	0	0.41
"5459"	"f021/wlh2_021940.jpg"	0.03	0.26	0	0.71
"5460"	"f021/wlh2_021955.jpg"	0.256	0.58	0.002	0.162
"5461"	"f021/wlh2_021917.jpg"	0.052	0.372	0.002	0.574
"5462"	"f021/wlh2_021885.jpg"	0.042	0.184	0.004	0.77
"5463"	"f021/wlh2_021948.jpg"	0.038	0.32	0	0.642
"5464"	"f021/wlh2_021886.jpg"	0.002	0.052	0	0.946
"5465"	"f021/wlh2_021881.jpg"	0.01	0.176	0.002	0.812
"5466"	"f021/wlh2_021645.jpg"	0.688	0.128	0	0.184
"5467"	"f021/wlh2_021884.jpg"	0.02	0.292	0.002	0.686
"5468"	"f021/wlh2_021989.jpg"	0.012	0.442	0	0.546
"5469"	"f021/wlh2_021767.jpg"	0.04	0.342	0.004	0.614
"5470"	"f021/wlh2_021933.jpg"	0.028	0.878	0	0.094
"5471"	"f021/wlh2_021470.jpg"	0.018	0.256	0	0.726
"5472"	"f021/wlh2_021085.jpg"	0.044	0.562	0	0.394
"5473"	"f021/wlh2_021518.jpg"	0.844	0.108	0	0.048
"5474"	"f021/wlh2_021972.jpg"	0.092	0.284	0.024	0.6
"5475"	"f021/wlh2_021757.jpg"	0.538	0.286	0.002	0.174
"5476"	"f021/wlh2_021398.jpg"	0.028	0.398	0	0.574
"5477"	"f021/wlh2_021829.jpg"	0.034	0.204	0	0.762
"5478"	"f021/wlh2_021765.jpg"	0	0.084	0	0.916
"5479"	"f021/wlh2_021928.jpg"	0.032	0.604	0	0.364
"5480"	"f021/wlh2_021384.jpg"	0	0.03	0	0.97
"5481"	"f021/wlh2_021717.jpg"	0.482	0.396	0	0.122
"5482"	"f021/wlh2_021246.jpg"	0.036	0.75	0.016	0.198
"5483"	"f021/wlh2_021323.jpg"	0.048	0.61	0	0.342
"5484"	"f021/wlh2_021953.jpg"	0.15	0.734	0.002	0.114
"5485"	"f021/wlh2_021637.jpg"	0.014	0.062	0	0.924
"5486"	"f021/wlh2_021782.jpg"	0.01	0.324	0	0.666
"5487"	"f021/wlh2_021129.jpg"	0.036	0.568	0	0.396
"5488"	"f021/wlh2_021827.jpg"	0.214	0.442	0.002	0.342
"5489"	"f021/wlh2_021921.jpg"	0.242	0.45	0.002	0.306
"5490"	"f021/wlh2_021167.jpg"	0.146	0.406	0	0.448
"5491"	"f021/wlh2_021849.jpg"	0.25	0.594	0	0.156
"5492"	"f021/wlh2_021420.jpg"	0.012	0.336	0	0.652
"5493"	"f021/wlh2_021206.jpg"	0.022	0.172	0	0.806
"5494"	"f021/wlh2_021966.jpg"	0.026	0.248	0	0.726
"5495"	"f021/wlh2_021120.jpg"	0.128	0.44	0.002	0.43
"5496"	"f021/wlh2_021559.jpg"	0.028	0.912	0	0.06
"5497"	"f021/wlh2_021922.jpg"	0.19	0.706	0.002	0.102
"5498"	"f021/wlh2_021618.jpg"	0.696	0.114	0	0.19
"5499"	"f021/wlh2_021459.jpg"	0.126	0.844	0	0.03
"5500"	"f021/wlh2_021689.jpg"	0.756	0.11	0.004	0.13
"5501"	"f021/wlh2_021005.jpg"	0.012	0.31	0.002	0.676
"5502"	"f021/wlh2_021140.jpg"	0.01	0.348	0	0.642
"5503"	"f021/wlh2_021860.jpg"	0.134	0.766	0	0.1
"5504"	"f021/wlh2_021312.jpg"	0.006	0.194	0.006	0.794
"5505"	"f021/wlh2_021804.jpg"	0.12	0.108	0	0.772
"5506"	"f021/wlh2_021094.jpg"	0.018	0.144	0	0.838
"5507"	"f021/wlh2_021257.jpg"	0.012	0.342	0	0.646
"5508"	"f021/wlh2_021003.jpg"	0.002	0.096	0	0.902
"5509"	"f021/wlh2_021761.jpg"	0.026	0.282	0	0.692
"5510"	"f021/wlh2_021913.jpg"	0.086	0.43	0	0.484
"5511"	"f021/wlh2_021749.jpg"	0.314	0.206	0	0.48
"5512"	"f021/wlh2_021485.jpg"	0.016	0.608	0	0.376
"5513"	"f021/wlh2_021756.jpg"	0.594	0.328	0	0.078
"5514"	"f021/wlh2_021880.jpg"	0.114	0.154	0	0.732
"5515"	"f021/wlh2_021334.jpg"	0.492	0.39	0.002	0.116
"5516"	"f021/wlh2_021045.jpg"	0.05	0.666	0.002	0.282
"5517"	"f021/wlh2_021104.jpg"	0.046	0.48	0	0.474
"5518"	"f021/wlh2_021792.jpg"	0.018	0.2	0	0.782
"5519"	"f021/wlh2_021604.jpg"	0.526	0.37	0	0.104
"5520"	"f021/wlh2_021795.jpg"	0.022	0.558	0	0.42
"5521"	"f021/wlh2_021560.jpg"	0.332	0.526	0.006	0.136
"5522"	"f021/wlh2_021648.jpg"	0.174	0.434	0	0.392
"5523"	"f021/wlh2_021946.jpg"	0.02	0.196	0	0.784
"5524"	"f021/wlh2_021368.jpg"	0.294	0.44	0	0.266
"5525"	"f021/wlh2_021519.jpg"	0.638	0.298	0.002	0.062
"5526"	"f021/wlh2_021164.jpg"	0.078	0.216	0.006	0.7
"5527"	"f021/wlh2_021437.jpg"	0.668	0.22	0.002	0.11
"5528"	"f021/wlh2_021324.jpg"	0.142	0.56	0	0.298
"5529"	"f021/wlh2_021055.jpg"	0.044	0.844	0	0.112
"5530"	"f021/wlh2_021845.jpg"	0.05	0.438	0	0.512
"5531"	"f021/wlh2_021465.jpg"	0.026	0.884	0.006	0.084
"5532"	"f021/wlh2_021331.jpg"	0.51	0.332	0.002	0.156
"5533"	"f021/wlh2_021276.jpg"	0.04	0.428	0.008	0.524
"5534"	"f021/wlh2_021963.jpg"	0.042	0.2	0	0.758
"5535"	"f021/wlh2_021572.jpg"	0.006	0.918	0	0.076
"5536"	"f021/wlh2_021641.jpg"	0.206	0.426	0.006	0.362
"5537"	"f021/wlh2_021315.jpg"	0.022	0.576	0	0.402
"5538"	"f021/wlh2_021772.jpg"	0.04	0.128	0	0.832
"5539"	"f021/wlh2_021503.jpg"	0.01	0.946	0	0.044
"5540"	"f021/wlh2_021031.jpg"	0.022	0.192	0	0.786
"5541"	"f021/wlh2_021646.jpg"	0.21	0.422	0	0.368
"5542"	"f021/wlh2_021736.jpg"	0.028	0.35	0	0.622
"5543"	"f021/wlh2_021568.jpg"	0.228	0.628	0	0.144
"5544"	"f021/wlh2_021435.jpg"	0.952	0.04	0	0.008
"5545"	"f021/wlh2_021598.jpg"	0.298	0.608	0	0.094
"5546"	"f021/wlh2_021152.jpg"	0.022	0.15	0.002	0.826
"5547"	"f021/wlh2_021376.jpg"	0.29	0.514	0.02	0.176
"5548"	"f021/wlh2_021496.jpg"	0.01	0.976	0	0.014
"5549"	"f021/wlh2_021404.jpg"	0.024	0.412	0.002	0.562
"5550"	"f021/wlh2_021499.jpg"	0	0.914	0	0.086
"5551"	"f021/wlh2_021204.jpg"	0.026	0.324	0	0.65
"5552"	"f021/wlh2_021588.jpg"	0.012	0.168	0	0.82
"5553"	"f021/wlh2_021784.jpg"	0.032	0.266	0	0.702
"5554"	"f021/wlh2_021610.jpg"	0.038	0.118	0.004	0.84
"5555"	"f021/wlh2_021385.jpg"	0.03	0.292	0.002	0.676
"5556"	"f021/wlh2_021574.jpg"	0.06	0.876	0.004	0.06
"5557"	"f021/wlh2_021364.jpg"	0.488	0.372	0.002	0.138
"5558"	"f021/wlh2_021238.jpg"	0.276	0.514	0.004	0.206
"5559"	"f021/wlh2_021322.jpg"	0.068	0.548	0	0.384
"5560"	"f021/wlh2_021262.jpg"	0.034	0.304	0	0.662
"5561"	"f021/wlh2_021720.jpg"	0.386	0.532	0	0.082
"5562"	"f021/wlh2_021672.jpg"	0.098	0.118	0	0.784
"5563"	"f021/wlh2_021184.jpg"	0.01	0.186	0	0.804
"5564"	"f021/wlh2_021797.jpg"	0.026	0.36	0	0.614
"5565"	"f021/wlh2_021815.jpg"	0.146	0.294	0	0.56
"5566"	"f021/wlh2_021390.jpg"	0.026	0.066	0	0.908
"5567"	"f021/wlh2_021718.jpg"	0.426	0.358	0	0.216
"5568"	"f021/wlh2_021603.jpg"	0.148	0.754	0	0.098
"5569"	"f021/wlh2_021693.jpg"	0.862	0.084	0.002	0.052
"5570"	"f021/wlh2_021565.jpg"	0.142	0.722	0	0.136
"5571"	"f021/wlh2_021799.jpg"	0.148	0.072	0	0.78
"5572"	"f021/wlh2_021460.jpg"	0.306	0.484	0.014	0.196
"5573"	"f021/wlh2_021581.jpg"	0.072	0.71	0	0.218
"5574"	"f021/wlh2_021594.jpg"	0.104	0.732	0.004	0.16
"5575"	"f021/wlh2_021294.jpg"	0.02	0.76	0	0.22
"5576"	"f021/wlh2_021740.jpg"	0.024	0.16	0	0.816
"5577"	"f021/wlh2_021600.jpg"	0.374	0.546	0	0.08
"5578"	"f021/wlh2_021307.jpg"	0.102	0.494	0.084	0.32
"5579"	"f021/wlh2_021264.jpg"	0.016	0.19	0	0.794
"5580"	"f021/wlh2_021582.jpg"	0.316	0.52	0	0.164
"5581"	"f021/wlh2_021212.jpg"	0.064	0.748	0	0.188
"5582"	"f021/wlh2_021719.jpg"	0.326	0.514	0	0.16
"5583"	"f021/wlh2_021823.jpg"	0.752	0.132	0	0.116
"5584"	"f021/wlh2_021245.jpg"	0.054	0.702	0	0.244
"5585"	"f021/wlh2_021199.jpg"	0.188	0.268	0.036	0.508
